,"('k1 0',)","('k1 1',)","('k1 2',)","('k1 3',)","('k1 4',)",k1 0_pred,k1 1_pred,k1 2_pred,k1 3_pred,k1 4_pred
5096,0.7501,0.2155,0.031,0.003,0.0002,0.7498615,0.21544874,0.0,0.0,0.0
5097,0.7501,0.2155,0.031,0.003,0.0002,0.74831927,0.21482128,0.0,0.0,0.0
5098,0.9686,0.0309,0.0005,0.0,0.0,0.93445134,0.060187034,0.0,0.0,0.0
5099,0.7501,0.2155,0.031,0.003,0.0002,0.75158453,0.21257749,0.0,0.0,0.0
5100,0.9686,0.0309,0.0005,0.0,0.0,0.9671526,0.031515222,0.0,0.0,0.0
5101,0.9686,0.0309,0.0005,0.0,0.0,0.9600043,0.035377935,0.0,0.0,0.0
5102,0.9686,0.0309,0.0005,0.0,0.0,0.96702254,0.032277066,0.0,0.0,0.0
5103,0.7501,0.2155,0.031,0.003,0.0002,0.74963784,0.2160005,0.0,0.0,0.0
5104,0.7501,0.2155,0.031,0.003,0.0002,0.7496953,0.21534121,0.0,0.0,0.0
5105,0.7501,0.2155,0.031,0.003,0.0002,0.74974763,0.21622173,0.0,0.0,0.0
5106,0.7501,0.2155,0.031,0.003,0.0002,0.7466233,0.21640024,0.0,0.0,0.0
5107,0.9686,0.0309,0.0005,0.0,0.0,0.9676674,0.03001228,0.0,0.0,0.0
5108,0.9686,0.0309,0.0005,0.0,0.0,0.96888006,0.02863894,0.0,0.0,0.0
5109,0.7501,0.2155,0.031,0.003,0.0002,0.75008214,0.21600926,0.0,0.0,0.0
5110,0.7501,0.2155,0.031,0.003,0.0002,0.74973977,0.21636988,0.0,0.0,0.0
5111,0.9686,0.0309,0.0005,0.0,0.0,0.96182495,0.033096384,0.0,0.0,0.0
5112,0.7501,0.2155,0.031,0.003,0.0002,0.74722975,0.2142697,0.0,0.001451714,0.0
5113,0.9686,0.0309,0.0005,0.0,0.0,0.96656734,0.02684543,0.0,0.0,0.0
5114,0.7501,0.2155,0.031,0.003,0.0002,0.7496556,0.2161322,0.0,0.0,0.0
5115,0.9686,0.0309,0.0005,0.0,0.0,0.9645127,0.033736445,0.0,0.0,0.0
5116,0.9686,0.0309,0.0005,0.0,0.0,0.95865583,0.034342274,0.0,0.0,0.0
5117,0.7501,0.2155,0.031,0.003,0.0002,0.7456765,0.21674998,0.0,0.0043919943,0.0
5118,0.7501,0.2155,0.031,0.003,0.0002,0.7501687,0.21522102,0.0,0.0,0.0
5119,0.7501,0.2155,0.031,0.003,0.0002,0.7486682,0.21554439,0.0,0.0,0.0
5120,0.9686,0.0309,0.0005,0.0,0.0,0.96749055,0.032654166,0.0,0.0,0.0
5121,0.7501,0.2155,0.031,0.003,0.0002,0.749911,0.21621089,0.0,0.0,0.0
5122,0.9686,0.0309,0.0005,0.0,0.0,0.95914227,0.036852583,0.0,0.0,0.0
5123,0.7501,0.2155,0.031,0.003,0.0002,0.7495672,0.21623892,0.0,0.0,0.0
5124,0.9686,0.0309,0.0005,0.0,0.0,0.9697081,0.029294837,0.0,0.0,0.0
5125,0.7501,0.2155,0.031,0.003,0.0002,0.7503954,0.21485755,0.0,0.0,0.0
5126,0.9686,0.0309,0.0005,0.0,0.0,0.96724844,0.031338576,0.0,0.0,0.0
5127,0.9686,0.0309,0.0005,0.0,0.0,0.96034527,0.033250727,0.0,0.0,0.0
5128,0.9686,0.0309,0.0005,0.0,0.0,0.9675814,0.030151356,0.0,0.0,0.0
5129,0.9686,0.0309,0.0005,0.0,0.0,0.9669728,0.026992943,0.0,0.0,0.0
5130,0.7501,0.2155,0.031,0.003,0.0002,0.74703836,0.21602266,0.0,0.0,0.0
5131,0.7501,0.2155,0.031,0.003,0.0002,0.7496307,0.21599275,0.0,0.0,0.0
5132,0.9686,0.0309,0.0005,0.0,0.0,0.958634,0.030718334,0.0,0.0,0.0
5133,0.7501,0.2155,0.031,0.003,0.0002,0.7496076,0.21589299,0.0,0.0,0.0
5134,0.9686,0.0309,0.0005,0.0,0.0,0.9687767,0.028582592,0.0,0.0,0.0
5135,0.7501,0.2155,0.031,0.003,0.0002,0.7458041,0.21963505,0.0,0.005807977,0.0
5136,0.7501,0.2155,0.031,0.003,0.0002,0.749516,0.21591689,0.0,0.0,0.0
5137,0.9686,0.0309,0.0005,0.0,0.0,0.963289,0.03371123,0.0,0.0,0.0
5138,0.9686,0.0309,0.0005,0.0,0.0,0.96947944,0.029274065,0.0,0.0,0.0
5139,0.7501,0.2155,0.031,0.003,0.0002,0.74703324,0.21637346,0.0,0.0,0.0
5140,0.9686,0.0309,0.0005,0.0,0.0,0.95996064,0.03306172,0.0,0.0,0.0
5141,0.9686,0.0309,0.0005,0.0,0.0,0.9692248,0.029073954,0.0,0.0,0.0
5142,0.7501,0.2155,0.031,0.003,0.0002,0.74948734,0.21668068,0.0,0.0,0.0
5143,0.7501,0.2155,0.031,0.003,0.0002,0.7469896,0.2161413,0.0,0.0,0.0
5144,0.9686,0.0309,0.0005,0.0,0.0,0.96031165,0.038760275,0.0,0.0,0.0
5145,0.7501,0.2155,0.031,0.003,0.0002,0.74847245,0.21501783,0.0,0.0,0.0
5146,0.9686,0.0309,0.0005,0.0,0.0,0.95855415,0.036158025,0.0,0.0,0.0
5147,0.9686,0.0309,0.0005,0.0,0.0,0.96021473,0.037913647,0.0,0.0,0.0
5148,0.7501,0.2155,0.031,0.003,0.0002,0.74984455,0.21611556,0.0,0.0,0.0
5149,0.7501,0.2155,0.031,0.003,0.0002,0.7525507,0.21144718,0.0,0.0,0.0
5150,0.9686,0.0309,0.0005,0.0,0.0,0.96768993,0.029944092,0.0,0.0,0.0
5151,0.9686,0.0309,0.0005,0.0,0.0,0.9633861,0.033898897,0.0,0.0,0.0
5152,0.7501,0.2155,0.031,0.003,0.0002,0.74687916,0.21672024,0.0,0.0035102908,0.0
5153,0.7501,0.2155,0.031,0.003,0.0002,0.74570787,0.21690556,0.0,0.004247375,0.0
5154,0.9686,0.0309,0.0005,0.0,0.0,0.9678956,0.028748464,0.0,0.0,0.0
5155,0.9686,0.0309,0.0005,0.0,0.0,0.9683832,0.027176693,0.0,0.0,0.0
5156,0.7501,0.2155,0.031,0.003,0.0002,0.7502824,0.21317433,0.0,0.0,0.0
5157,0.7501,0.2155,0.031,0.003,0.0002,0.74680954,0.21791066,0.0,0.0,0.0
5158,0.9686,0.0309,0.0005,0.0,0.0,0.9566142,0.041733813,0.0,0.0,0.0
5159,0.7501,0.2155,0.031,0.003,0.0002,0.7472998,0.2133163,0.0,0.0012087952,0.0
5160,0.7501,0.2155,0.031,0.003,0.0002,0.74652815,0.21441673,0.0,0.0025310572,0.0
5161,0.7501,0.2155,0.031,0.003,0.0002,0.7481369,0.21564989,0.0,0.0,0.0
5162,0.9686,0.0309,0.0005,0.0,0.0,0.9625004,0.03579874,0.0,0.0,0.0
5163,0.9686,0.0309,0.0005,0.0,0.0,0.96821964,0.028455082,0.0,0.0,0.0
5164,0.9686,0.0309,0.0005,0.0,0.0,0.96685576,0.030010182,0.0,0.0,0.0
5165,0.7501,0.2155,0.031,0.003,0.0002,0.7449818,0.21603446,0.0,0.0031472687,0.0
5166,0.7501,0.2155,0.031,0.003,0.0002,0.74746543,0.21484141,0.0,0.0,0.0
5167,0.7501,0.2155,0.031,0.003,0.0002,0.7504835,0.2150593,0.0,0.0,0.0
5168,0.9686,0.0309,0.0005,0.0,0.0,0.9646403,0.029795326,0.0,0.0,0.0
5169,0.9686,0.0309,0.0005,0.0,0.0,0.96917576,0.027799629,0.0,0.0,0.0
5170,0.9686,0.0309,0.0005,0.0,0.0,0.9667321,0.027021144,0.0,0.0,0.0
5171,0.9686,0.0309,0.0005,0.0,0.0,0.96860147,0.027050357,0.0,0.0,0.0
5172,0.9686,0.0309,0.0005,0.0,0.0,0.96734834,0.029585578,0.0,0.0,0.0
5173,0.9686,0.0309,0.0005,0.0,0.0,0.96642953,0.030528441,0.0,0.0,0.0
5174,0.9686,0.0309,0.0005,0.0,0.0,0.95907885,0.036893304,0.0,0.0,0.0
5175,0.9686,0.0309,0.0005,0.0,0.0,0.969376,0.029139519,0.0,0.0,0.0
5176,0.7501,0.2155,0.031,0.003,0.0002,0.7478515,0.21672887,0.0,0.0,0.0
5177,0.9686,0.0309,0.0005,0.0,0.0,0.96220315,0.042395305,0.0,0.0,0.0
5178,0.7501,0.2155,0.031,0.003,0.0002,0.7445566,0.21501505,0.0,0.0,0.0
5179,0.9686,0.0309,0.0005,0.0,0.0,0.9674926,0.030731864,0.0,0.0,0.0
5180,0.9686,0.0309,0.0005,0.0,0.0,0.96800935,0.029068924,0.0,0.0,0.0
5181,0.9686,0.0309,0.0005,0.0,0.0,0.96647215,0.03081305,0.0,0.0,0.0
5182,0.7501,0.2155,0.031,0.003,0.0002,0.7498334,0.21600524,0.0,0.0,0.0
5183,0.9686,0.0309,0.0005,0.0,0.0,0.9688468,0.028676838,0.0,0.0,0.0
5184,0.9686,0.0309,0.0005,0.0,0.0,0.9592501,0.036530305,0.0,0.0,0.0
5185,0.7501,0.2155,0.031,0.003,0.0002,0.75095725,0.21250024,0.0,0.0,0.0
5186,0.9686,0.0309,0.0005,0.0,0.0,0.957463,0.034389947,0.0,0.0,0.0
5187,0.7501,0.2155,0.031,0.003,0.0002,0.75143296,0.21303488,0.0,0.0,0.0
5188,0.9686,0.0309,0.0005,0.0,0.0,0.9587798,0.03657304,0.0,0.0,0.0
5189,0.7501,0.2155,0.031,0.003,0.0002,0.75008905,0.21528661,0.0,0.0,0.0
5190,0.7501,0.2155,0.031,0.003,0.0002,0.74960756,0.21515796,0.0,0.0,0.0
5191,0.7501,0.2155,0.031,0.003,0.0002,0.74426407,0.22037399,0.0,0.0,0.0
5192,0.7501,0.2155,0.031,0.003,0.0002,0.7495364,0.21395281,0.0,0.0,0.0
5193,0.9686,0.0309,0.0005,0.0,0.0,0.9680723,0.028877493,0.0,0.0,0.0
5194,0.7501,0.2155,0.031,0.003,0.0002,0.74846864,0.21341969,0.0,0.0,0.0
5195,0.9686,0.0309,0.0005,0.0,0.0,0.9694874,0.027705755,0.0,0.0,0.0
5196,0.9686,0.0309,0.0005,0.0,0.0,0.9679359,0.029210161,0.0,0.0,0.0
5197,0.7501,0.2155,0.031,0.003,0.0002,0.7500619,0.21536091,0.0,0.0,0.0
5198,0.9686,0.0309,0.0005,0.0,0.0,0.96684825,0.03177562,0.0,0.0,0.0
5199,0.9686,0.0309,0.0005,0.0,0.0,0.95730335,0.042652737,0.0,0.0,0.0
5200,0.9686,0.0309,0.0005,0.0,0.0,0.9678087,0.029583141,0.0,0.0,0.0
5201,0.7501,0.2155,0.031,0.003,0.0002,0.7481562,0.21519263,0.0,0.0,0.0
5202,0.7501,0.2155,0.031,0.003,0.0002,0.74517214,0.21662049,0.0,0.0,0.0
5203,0.9686,0.0309,0.0005,0.0,0.0,0.96613353,0.029734388,0.0,0.0,0.0
5204,0.7501,0.2155,0.031,0.003,0.0002,0.7482538,0.21531077,0.0,0.0,0.0
5205,0.9686,0.0309,0.0005,0.0,0.0,0.9657179,0.030827712,0.0,0.0,0.0
5206,0.7501,0.2155,0.031,0.003,0.0002,0.745698,0.21683969,0.0,0.00449061,0.0
5207,0.7501,0.2155,0.031,0.003,0.0002,0.75050354,0.21473674,0.0,0.0,0.0
5208,0.9686,0.0309,0.0005,0.0,0.0,0.9547967,0.032054227,0.0,0.0,0.0
5209,0.9686,0.0309,0.0005,0.0,0.0,0.96669304,0.033177126,0.0,0.0,0.0
5210,0.7501,0.2155,0.031,0.003,0.0002,0.7489939,0.21510303,0.0,0.0010479875,0.0
5211,0.7501,0.2155,0.031,0.003,0.0002,0.7497444,0.2158497,0.0,0.0,0.0
5212,0.9686,0.0309,0.0005,0.0,0.0,0.9624673,0.033987228,0.0,0.0,0.0
5213,0.9686,0.0309,0.0005,0.0,0.0,0.95936096,0.033168055,0.0,0.0,0.0
5214,0.9686,0.0309,0.0005,0.0,0.0,0.9651889,0.036006644,0.0,0.0,0.0
5215,0.9686,0.0309,0.0005,0.0,0.0,0.9634954,0.031725883,0.0,0.0,0.0
5216,0.7501,0.2155,0.031,0.003,0.0002,0.752271,0.21481237,0.0,0.0,0.0
5217,0.9686,0.0309,0.0005,0.0,0.0,0.9678308,0.029352926,0.0,0.0,0.0
5218,0.9686,0.0309,0.0005,0.0,0.0,0.96948016,0.029273588,0.0,0.0,0.0
5219,0.7501,0.2155,0.031,0.003,0.0002,0.7496778,0.21363874,0.0,0.0,0.0
5220,0.9686,0.0309,0.0005,0.0,0.0,0.96793664,0.029035885,0.0,0.0,0.0
5221,0.9686,0.0309,0.0005,0.0,0.0,0.9630319,0.03508346,0.0,0.0,0.0
5222,0.9686,0.0309,0.0005,0.0,0.0,0.9708171,0.028156504,0.0,0.0,0.0
5223,0.9686,0.0309,0.0005,0.0,0.0,0.9674753,0.030469004,0.0,0.0,0.0
5224,0.9686,0.0309,0.0005,0.0,0.0,0.9694698,0.02927588,0.0,0.0,0.0
5225,0.9686,0.0309,0.0005,0.0,0.0,0.9692992,0.027510311,0.0,0.0,0.0
5226,0.9686,0.0309,0.0005,0.0,0.0,0.95244026,0.04321352,0.0,0.0,0.0
5227,0.7501,0.2155,0.031,0.003,0.0002,0.747272,0.21351916,0.0,0.0,0.0
5228,0.9686,0.0309,0.0005,0.0,0.0,0.95912486,0.03692767,0.0,0.0,0.0
5229,0.7501,0.2155,0.031,0.003,0.0002,0.74965876,0.21632373,0.0,0.0,0.0
5230,0.9686,0.0309,0.0005,0.0,0.0,0.9677646,0.029839471,0.0,0.0,0.0
5231,0.7501,0.2155,0.031,0.003,0.0002,0.74787855,0.21536759,0.0,0.0,0.0
5232,0.7501,0.2155,0.031,0.003,0.0002,0.7476442,0.21725146,0.0,0.0,0.0
5233,0.9686,0.0309,0.0005,0.0,0.0,0.96740913,0.03037889,0.0,0.0,0.0
5234,0.7501,0.2155,0.031,0.003,0.0002,0.75000834,0.19033387,0.0,0.0,0.0
5235,0.9686,0.0309,0.0005,0.0,0.0,0.9547838,0.032095987,0.0,0.0,0.0
5236,0.7501,0.2155,0.031,0.003,0.0002,0.74975926,0.21528614,0.0,0.0,0.0
5237,0.9686,0.0309,0.0005,0.0,0.0,0.9677073,0.029891282,0.0,0.0,0.0
5238,0.7501,0.2155,0.031,0.003,0.0002,0.7499702,0.21540436,0.0,0.0,0.0
5239,0.9686,0.0309,0.0005,0.0,0.0,0.9672239,0.029205639,0.0,0.0,0.0
5240,0.7501,0.2155,0.031,0.003,0.0002,0.74980557,0.21616906,0.0,0.0,0.0
5241,0.7501,0.2155,0.031,0.003,0.0002,0.74615085,0.2153593,0.0,0.0031484645,0.0
5242,0.7501,0.2155,0.031,0.003,0.0002,0.7472016,0.21748413,0.0,0.0,0.0
5243,0.7501,0.2155,0.031,0.003,0.0002,0.75039613,0.21485472,0.0,0.0,0.0
5244,0.7501,0.2155,0.031,0.003,0.0002,0.7482103,0.21509789,0.0,0.0,0.0
5245,0.9686,0.0309,0.0005,0.0,0.0,0.96764016,0.029973026,0.0,0.0,0.0
5246,0.7501,0.2155,0.031,0.003,0.0002,0.7452937,0.21929206,0.0,0.0,0.0
5247,0.9686,0.0309,0.0005,0.0,0.0,0.9691249,0.028976366,0.0,0.0,0.0
5248,0.7501,0.2155,0.031,0.003,0.0002,0.7466234,0.21780027,0.0,0.0,0.0
5249,0.7501,0.2155,0.031,0.003,0.0002,0.7496929,0.21600358,0.0,0.0,0.0
5250,0.7501,0.2155,0.031,0.003,0.0002,0.7460168,0.21579872,0.0,0.0033670887,0.0
5251,0.7501,0.2155,0.031,0.003,0.0002,0.7476824,0.21533285,0.0,0.0,0.0
5252,0.7501,0.2155,0.031,0.003,0.0002,0.74983096,0.21607171,0.0,0.0,0.0
5253,0.9686,0.0309,0.0005,0.0,0.0,0.962919,0.03364084,0.0,0.0,0.0
5254,0.9686,0.0309,0.0005,0.0,0.0,0.9667938,0.03287169,0.0,0.0,0.0
5255,0.7501,0.2155,0.031,0.003,0.0002,0.7443147,0.21954675,0.0,0.0,0.0
5256,0.7501,0.2155,0.031,0.003,0.0002,0.74812627,0.21530096,0.0,0.0,0.0
5257,0.9686,0.0309,0.0005,0.0,0.0,0.9669666,0.03209832,0.0,0.0,0.0
5258,0.9686,0.0309,0.0005,0.0,0.0,0.9665704,0.03254029,0.0,0.0,0.0
5259,0.9686,0.0309,0.0005,0.0,0.0,0.9679293,0.02917955,0.0,0.0,0.0
5260,0.9686,0.0309,0.0005,0.0,0.0,0.9673674,0.030001324,0.0,0.0,0.0
5261,0.9686,0.0309,0.0005,0.0,0.0,0.9648943,0.03341222,0.0,0.0,0.0
5262,0.7501,0.2155,0.031,0.003,0.0002,0.7502287,0.21497944,0.0,0.0,0.0
5263,0.7501,0.2155,0.031,0.003,0.0002,0.74524,0.21900718,0.0,0.0,0.0
5264,0.7501,0.2155,0.031,0.003,0.0002,0.7407005,0.22460109,0.0,0.0,0.0
5265,0.9686,0.0309,0.0005,0.0,0.0,0.9677964,0.029338073,0.0,0.0,0.0
5266,0.7501,0.2155,0.031,0.003,0.0002,0.7497188,0.2169292,0.0,0.0,0.0
5267,0.7501,0.2155,0.031,0.003,0.0002,0.74977314,0.21609735,0.0,0.0,0.0
5268,0.7501,0.2155,0.031,0.003,0.0002,0.74812204,0.21488456,0.0,0.0,0.0
5269,0.9686,0.0309,0.0005,0.0,0.0,0.9336278,0.054053638,0.0,0.0,0.0
5270,0.9686,0.0309,0.0005,0.0,0.0,0.9664931,0.030152828,0.0,0.0,0.0
5271,0.7501,0.2155,0.031,0.003,0.0002,0.7497308,0.21557125,0.0,0.0,0.0
5272,0.9686,0.0309,0.0005,0.0,0.0,0.96789694,0.029156309,0.0,0.0,0.0
5273,0.9686,0.0309,0.0005,0.0,0.0,0.9668842,0.030411363,0.0,0.0,0.0
5274,0.9686,0.0309,0.0005,0.0,0.0,0.9684031,0.028160047,0.0,0.0,0.0
5275,0.7501,0.2155,0.031,0.003,0.0002,0.75003636,0.2154749,0.0,0.0,0.0
5276,0.9686,0.0309,0.0005,0.0,0.0,0.9678433,0.029482335,0.0,0.0,0.0
5277,0.9686,0.0309,0.0005,0.0,0.0,0.96724176,0.03257689,0.0,0.0,0.0
5278,0.7501,0.2155,0.031,0.003,0.0002,0.7464039,0.21616046,0.0,0.0035598073,0.0
5279,0.7501,0.2155,0.031,0.003,0.0002,0.7501248,0.21502487,0.0,0.0,0.0
5280,0.7501,0.2155,0.031,0.003,0.0002,0.7479367,0.21370316,0.0,0.0006871559,0.0
5281,0.9686,0.0309,0.0005,0.0,0.0,0.9626601,0.039606694,0.0,0.0,0.0
5282,0.9686,0.0309,0.0005,0.0,0.0,0.96146667,0.033410795,0.0,0.0,0.0
5283,0.7501,0.2155,0.031,0.003,0.0002,0.7502637,0.21471237,0.0,0.0,0.0
5284,0.9686,0.0309,0.0005,0.0,0.0,0.9679481,0.027594242,0.0,0.0,0.0
5285,0.9686,0.0309,0.0005,0.0,0.0,0.9691198,0.028864868,0.0,0.0,0.0
5286,0.9686,0.0309,0.0005,0.0,0.0,0.94826514,0.018492669,0.0,0.0,0.0
5287,0.9686,0.0309,0.0005,0.0,0.0,0.96720624,0.030696925,0.0,0.0,0.0
5288,0.9686,0.0309,0.0005,0.0,0.0,0.9669551,0.03248667,0.0,0.0,0.0
5289,0.9686,0.0309,0.0005,0.0,0.0,0.9697418,0.029352192,0.0,0.0,0.0
5290,0.7501,0.2155,0.031,0.003,0.0002,0.74558294,0.2170447,0.0,0.0043538865,0.0
5291,0.9686,0.0309,0.0005,0.0,0.0,0.9584886,0.035999406,0.0,0.0,0.0
5292,0.9686,0.0309,0.0005,0.0,0.0,0.9698569,0.027222797,0.0,0.0,0.0
5293,0.9686,0.0309,0.0005,0.0,0.0,0.9689455,0.028668419,0.0,0.0,0.0
5294,0.9686,0.0309,0.0005,0.0,0.0,0.96894944,0.029598698,0.0,0.0,0.0
5295,0.9686,0.0309,0.0005,0.0,0.0,0.95633554,0.034108758,0.0,0.0,0.0
5296,0.9686,0.0309,0.0005,0.0,0.0,0.9680395,0.028977077,0.0,0.0,0.0
5297,0.7501,0.2155,0.031,0.003,0.0002,0.7502601,0.21535835,0.0,0.0,0.0
5298,0.9686,0.0309,0.0005,0.0,0.0,0.9674481,0.03038745,0.0,0.0,0.0
5299,0.9686,0.0309,0.0005,0.0,0.0,0.8869547,0.099390216,0.0,0.0,0.0
5300,0.9686,0.0309,0.0005,0.0,0.0,0.9661058,0.032044377,0.0,0.0,0.0
5301,0.7501,0.2155,0.031,0.003,0.0002,0.7505971,0.21007389,0.0,0.0,0.0
5302,0.9686,0.0309,0.0005,0.0,0.0,0.9622849,0.035105515,0.0,0.0,0.0
5303,0.7501,0.2155,0.031,0.003,0.0002,0.75053036,0.21476848,0.0,0.0,0.0
5304,0.7501,0.2155,0.031,0.003,0.0002,0.7469043,0.21639635,0.0,0.0,0.0
5305,0.9686,0.0309,0.0005,0.0,0.0,0.9658685,0.029760249,0.0,0.0,0.0
5306,0.7501,0.2155,0.031,0.003,0.0002,0.7454315,0.21552537,0.0,0.0,0.0
5307,0.9686,0.0309,0.0005,0.0,0.0,0.9576136,0.041633446,0.0,0.0,0.0
5308,0.7501,0.2155,0.031,0.003,0.0002,0.7467033,0.21526396,0.0,0.0031200293,0.0
5309,0.7501,0.2155,0.031,0.003,0.0002,0.8273189,0.14867347,0.0,0.0,0.0
5310,0.9686,0.0309,0.0005,0.0,0.0,0.96950936,0.028111875,0.0,0.0,0.0
5311,0.7501,0.2155,0.031,0.003,0.0002,0.7455574,0.21663131,0.0,0.0046088044,0.0
5312,0.9686,0.0309,0.0005,0.0,0.0,0.96760666,0.030192975,0.0,0.0,0.0
5313,0.9686,0.0309,0.0005,0.0,0.0,0.9428513,0.05239378,0.0,0.0,0.0
5314,0.7501,0.2155,0.031,0.003,0.0002,0.7468337,0.21492338,0.0,0.0017575007,0.0
5315,0.7501,0.2155,0.031,0.003,0.0002,0.74918437,0.21546052,0.0,0.0,0.0
5316,0.7501,0.2155,0.031,0.003,0.0002,0.7479867,0.21549359,0.0,0.0,0.0
5317,0.9686,0.0309,0.0005,0.0,0.0,0.9670369,0.030630019,0.0,0.0,0.0
5318,0.9686,0.0309,0.0005,0.0,0.0,0.9657036,0.033441715,0.0,0.0,0.0
5319,0.9686,0.0309,0.0005,0.0,0.0,0.96589065,0.031939063,0.0,0.0,0.0
5320,0.9686,0.0309,0.0005,0.0,0.0,0.96770716,0.02989171,0.0,0.0,0.0
5321,0.9686,0.0309,0.0005,0.0,0.0,0.9675536,0.030235238,0.0,0.0,0.0
5322,0.7501,0.2155,0.031,0.003,0.0002,0.74995255,0.21622042,0.0,0.0,0.0
5323,0.9686,0.0309,0.0005,0.0,0.0,0.96219814,0.03616994,0.0,0.0,0.0
5324,0.7501,0.2155,0.031,0.003,0.0002,0.7480194,0.21534571,0.0,0.0,0.0
5325,0.9686,0.0309,0.0005,0.0,0.0,0.9626571,0.033523876,0.0,0.0,0.0
5326,0.9686,0.0309,0.0005,0.0,0.0,0.9671899,0.028192125,0.0,0.0,0.0
5327,0.9686,0.0309,0.0005,0.0,0.0,0.9677467,0.028849091,0.0,0.0,0.0
5328,0.7501,0.2155,0.031,0.003,0.0002,0.75006264,0.21522208,0.0,0.0,0.0
5329,0.9686,0.0309,0.0005,0.0,0.0,0.9670117,0.029944576,0.0,0.0,0.0
5330,0.9686,0.0309,0.0005,0.0,0.0,0.9645601,0.03385917,0.0,0.0,0.0
5331,0.7501,0.2155,0.031,0.003,0.0002,0.7479796,0.21556765,0.0,0.0,0.0
5332,0.7501,0.2155,0.031,0.003,0.0002,0.74947745,0.21618037,0.0,0.0,0.0
5333,0.7501,0.2155,0.031,0.003,0.0002,0.7464746,0.21613477,0.0,0.0,0.0
5334,0.9686,0.0309,0.0005,0.0,0.0,0.956224,0.042880632,0.0,0.0,0.0
5335,0.7501,0.2155,0.031,0.003,0.0002,0.7509285,0.21460049,0.0,0.0,0.0
5336,0.7501,0.2155,0.031,0.003,0.0002,0.74904346,0.21466276,0.0,0.0,0.0
5337,0.7501,0.2155,0.031,0.003,0.0002,0.74694914,0.2179344,0.0,0.0017540101,0.0
5338,0.7501,0.2155,0.031,0.003,0.0002,0.7469139,0.21790482,0.0,0.0,0.0
5339,0.7501,0.2155,0.031,0.003,0.0002,0.7484934,0.20953596,0.0,0.0,0.0
5340,0.7501,0.2155,0.031,0.003,0.0002,0.74986523,0.21611655,0.0,0.0,0.0
5341,0.7501,0.2155,0.031,0.003,0.0002,0.7442634,0.21689925,0.0,0.0063693896,0.0
5342,0.7501,0.2155,0.031,0.003,0.0002,0.744819,0.21509947,0.0,0.0,0.0
5343,0.7501,0.2155,0.031,0.003,0.0002,0.7454441,0.21738963,0.0,0.004758263,0.0
5344,0.9686,0.0309,0.0005,0.0,0.0,0.9637809,0.030302081,0.0,0.0,0.0
5345,0.9686,0.0309,0.0005,0.0,0.0,0.96725786,0.031538844,0.0,0.0,0.0
5346,0.9686,0.0309,0.0005,0.0,0.0,0.9679986,0.02909736,0.0,0.0,0.0
5347,0.9686,0.0309,0.0005,0.0,0.0,0.9666256,0.033049904,0.0,0.0,0.0
5348,0.7501,0.2155,0.031,0.003,0.0002,0.7480324,0.21485674,0.0,0.0,0.0
5349,0.7501,0.2155,0.031,0.003,0.0002,0.7453146,0.21645874,0.0,0.004310807,0.0
5350,0.9686,0.0309,0.0005,0.0,0.0,0.96672714,0.032733724,0.0,0.0,0.0
5351,0.7501,0.2155,0.031,0.003,0.0002,0.75051993,0.21473916,0.0,0.0,0.0
5352,0.9686,0.0309,0.0005,0.0,0.0,0.9695147,0.029274195,0.0,0.0,0.0
5353,0.9686,0.0309,0.0005,0.0,0.0,0.9666028,0.0287209,0.0,0.0,0.0
5354,0.7501,0.2155,0.031,0.003,0.0002,0.7505147,0.2151026,0.0,0.0,0.0
5355,0.7501,0.2155,0.031,0.003,0.0002,0.75174415,0.212575,0.0,0.0,0.0
5356,0.7501,0.2155,0.031,0.003,0.0002,0.7426506,0.21981747,0.0,0.0,0.0
5357,0.9686,0.0309,0.0005,0.0,0.0,0.9566033,0.034470953,0.0,0.0,0.0
5358,0.9686,0.0309,0.0005,0.0,0.0,0.96156573,0.037123054,0.0,0.0,0.0
5359,0.9686,0.0309,0.0005,0.0,0.0,0.9678618,0.029262692,0.0,0.0,0.0
5360,0.9686,0.0309,0.0005,0.0,0.0,0.96966505,0.027389709,0.0,0.0,0.0
5361,0.9686,0.0309,0.0005,0.0,0.0,0.91353226,0.072801545,0.0,0.0,0.0
5362,0.7501,0.2155,0.031,0.003,0.0002,0.7437849,0.21809031,0.0,0.001139652,0.0
5363,0.7501,0.2155,0.031,0.003,0.0002,0.74658334,0.21839449,0.0,0.0,0.0
5364,0.7501,0.2155,0.031,0.003,0.0002,0.7470995,0.21756662,0.0,0.0,0.0
5365,0.9686,0.0309,0.0005,0.0,0.0,0.96823895,0.028667938,0.0,0.0,0.0
5366,0.7501,0.2155,0.031,0.003,0.0002,0.74683464,0.21536618,0.0,0.0,0.0
5367,0.7501,0.2155,0.031,0.003,0.0002,0.74985754,0.21546082,0.0,0.0,0.0
5368,0.7501,0.2155,0.031,0.003,0.0002,0.74584866,0.2167401,0.0,0.0,0.0
5369,0.7501,0.2155,0.031,0.003,0.0002,0.7500757,0.21536516,0.0,0.0,0.0
5370,0.7501,0.2155,0.031,0.003,0.0002,0.7485671,0.21435338,0.0,0.00095424615,0.0
5371,0.9686,0.0309,0.0005,0.0,0.0,0.9631123,0.03299503,0.0,0.0,0.0
5372,0.9686,0.0309,0.0005,0.0,0.0,0.95969105,0.03330867,0.0,0.0,0.0
